Date,Time,State,ConfirmedIndianNational,ConfirmedForeignNational,Cured,Deaths,Confirmed,TotalSamples,Negative,Positive,Population,Rural population,Urban population,Area,Density,Gender Ratio,NumPrimaryHealthCenters_HMIS,NumCommunityHealthCenters_HMIS,NumSubDistrictHospitals_HMIS,NumDistrictHospitals_HMIS,TotalPublicHealthFacilities_HMIS,NumPublicBeds_HMIS,NumRuralHospitals_NHP18,NumRuralBeds_NHP18,NumUrbanHospitals_NHP18,NumUrbanBeds_NHP18
2020-04-28,5:00 PM,Telengana,-,-,321,26,1004,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-04-29,5:00 PM,Telengana,-,-,367,26,1012,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-04-30,5:00 PM,Telengana,-,-,367,26,1012,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-01,5:00 PM,Telengana,-,-,441,26,1039,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-02,5:00 PM,Telengana,-,-,441,26,1039,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-03,5:00 PM,Telengana,-,-,458,28,1063,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-04,5:00 PM,Telengana,-,-,490,29,1082,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-05,5:00 PM,Telengana,-,-,585,29,1085,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-06,8:00 AM,Telengana,-,-,585,29,1096,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-07,8:00 AM,Telengana,-,-,628,29,1107,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-08,8:00 AM,Telengana,-,-,650,29,1123,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-09,8:00 AM,Telengana,-,-,700,29,1133,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-10,8:00 AM,Telengana,-,-,750,30,1163,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-11,8:00 AM,Telengana,-,-,750,30,1196,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-12,8:00 AM,Telengana,-,-,800,30,1275,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-13,8:00 AM,Telengana,-,-,830,32,1326,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-14,8:00 AM,Telengana,-,-,940,34,1367,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-15,8:00 AM,Telengana,-,-,950,34,1414,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-16,8:00 AM,Telengana,-,-,959,34,1454,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-17,8:00 AM,Telengana,-,-,971,34,1509,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-18,8:00 AM,Telengana,-,-,992,34,1551,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-19,8:00 AM,Telengana,-,-,1000,35,1597,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-20,8:00 AM,Telengana,-,-,1010,38,1634,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-21,8:00 AM,Telengana,-,-,1015,40,1661,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-22,8:00 AM,Telengana,-,-,1035,45,1699,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-23,8:00 AM,Telengana,-,-,1043,45,1761,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-24,8:00 AM,Telengana,-,-,1065,49,1813,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-25,8:00 AM,Telengana,-,-,1090,53,1854,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-26,8:00 AM,Telengana,-,-,1164,56,1920,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-27,8:00 AM,Telengana,-,-,1284,57,1991,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-28,8:00 AM,Telengana,-,-,1284,63,2098,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-29,8:00 AM,Telengana,-,-,1284,63,2098,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-30,8:00 AM,Telengana,-,-,1381,71,2425,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-05-31,8:00 AM,Telengana,-,-,1412,77,2499,,,,35003674.0,21395009.0,13608665.0,"112,077 km2 (43,273 sq mi)",312/km2 (810/sq mi),988.0,,,,,,,,,,
2020-04-07,6:00 PM,Tripura,-,-,0,0,1,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-08,5:00 PM,Tripura,-,-,0,0,1,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-09,5:00 PM,Tripura,-,-,0,0,1,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-10,5:00 PM,Tripura,-,-,0,0,1,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-11,5:00 PM,Tripura,-,-,0,0,2,337.0,335.0,2.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-12,5:00 PM,Tripura,-,-,0,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-13,5:00 PM,Tripura,-,-,0,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-14,5:00 PM,Tripura,-,-,0,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-15,5:00 PM,Tripura,-,-,0,0,2,738.0,,2.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-16,5:00 PM,Tripura,-,-,1,0,2,762.0,760.0,2.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-17,5:00 PM,Tripura,-,-,1,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-18,5:00 PM,Tripura,-,-,1,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-19,5:00 PM,Tripura,-,-,1,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-20,5:00 PM,Tripura,-,-,1,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-21,5:00 PM,Tripura,-,-,1,0,2,2604.0,2602.0,2.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-22,5:00 PM,Tripura,-,-,1,0,2,3215.0,3123.0,2.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-23,5:00 PM,Tripura,-,-,1,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-24,5:00 PM,Tripura,-,-,1,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-25,5:00 PM,Tripura,-,-,1,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-26,5:00 PM,Tripura,-,-,2,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-27,5:00 PM,Tripura,-,-,2,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-28,5:00 PM,Tripura,-,-,2,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-29,5:00 PM,Tripura,-,-,2,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-04-30,5:00 PM,Tripura,-,-,2,0,2,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-01,5:00 PM,Tripura,-,-,2,0,2,4828.0,4825.0,3.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-02,5:00 PM,Tripura,-,-,2,0,2,4955.0,4950.0,5.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-03,5:00 PM,Tripura,-,-,2,0,4,5162.0,5157.0,5.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-04,5:00 PM,Tripura,-,-,2,0,16,5394.0,5377.0,17.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-05,5:00 PM,Tripura,-,-,2,0,29,5850.0,5820.0,30.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-06,8:00 AM,Tripura,-,-,2,0,43,6228.0,6185.0,43.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-07,8:00 AM,Tripura,-,-,2,0,43,6917.0,6828.0,89.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-08,8:00 AM,Tripura,-,-,2,0,65,7448.0,7359.0,89.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-09,8:00 AM,Tripura,-,-,2,0,118,8340.0,8221.0,119.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-10,8:00 AM,Tripura,-,-,2,0,134,9091.0,8955.0,136.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-11,8:00 AM,Tripura,-,-,2,0,150,9596.0,9442.0,154.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-12,8:00 AM,Tripura,-,-,2,0,152,10344.0,10189.0,155.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-13,8:00 AM,Tripura,-,-,2,0,154,11146.0,10991.0,155.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-14,8:00 AM,Tripura,-,-,16,0,155,11804.0,11648.0,156.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-15,8:00 AM,Tripura,-,-,29,0,156,12561.0,12405.0,156.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-16,8:00 AM,Tripura,-,-,42,0,156,13178.0,13011.0,167.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-17,8:00 AM,Tripura,-,-,64,0,167,13750.0,13583.0,167.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-18,8:00 AM,Tripura,-,-,85,0,167,14286.0,14119.0,167.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-19,8:00 AM,Tripura,-,-,85,0,167,15083.0,14914.0,169.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-20,8:00 AM,Tripura,-,-,116,0,173,15822.0,15694.0,173.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-21,8:00 AM,Tripura,-,-,133,0,173,16873.0,16610.0,173.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-22,8:00 AM,Tripura,-,-,148,0,173,17721.0,17546.0,175.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-23,8:00 AM,Tripura,-,-,152,0,175,18737.0,18546.0,191.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-24,8:00 AM,Tripura,-,-,153,0,189,19278.0,19537.0,191.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-25,8:00 AM,Tripura,-,-,165,0,191,20871.0,20637.0,198.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-26,8:00 AM,Tripura,-,-,165,0,194,22049.0,21840.0,209.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-27,8:00 AM,Tripura,-,-,165,0,207,23264.0,23032.0,232.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-28,8:00 AM,Tripura,-,-,165,0,230,24126.0,23884.0,242.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-29,8:00 AM,Tripura,-,-,165,0,230,25403.0,25159.0,244.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-30,8:00 AM,Tripura,-,-,171,0,251,26376.0,26105.0,271.0,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-05-31,8:00 AM,Tripura,-,-,172,0,268,,,,3673917.0,2712464.0,961453.0,"10,486 km2 (4,049 sq mi)",350/km2 (910/sq mi),960.0,114,22.0,12.0,9.0,157.0,4895.0,99.0,1140.0,56.0,3277.0
2020-03-30,9:30 PM,Unassigned,-,-,0,0,46,,,,,,,,,,,,,,,,,,,
2020-03-31,8:30 PM,Unassigned,-,-,0,0,38,,,,,,,,,,,,,,,,,,,
2020-04-03,6:00 PM,Unassigned,-,-,0,0,77,,,,,,,,,,,,,,,,,,,
2020-03-04,6:00 PM,Uttar Pradesh,6,0,0,0,6,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-05,6:00 PM,Uttar Pradesh,7,0,0,0,7,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-06,6:00 PM,Uttar Pradesh,7,0,0,0,7,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-07,6:00 PM,Uttar Pradesh,7,0,0,0,7,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-08,6:00 PM,Uttar Pradesh,7,0,0,0,7,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-09,6:00 PM,Uttar Pradesh,7,0,0,0,7,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-10,6:00 PM,Uttar Pradesh,7,0,0,0,7,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-11,6:00 PM,Uttar Pradesh,9,0,0,0,9,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-12,6:00 PM,Uttar Pradesh,10,1,0,0,11,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-13,6:00 PM,Uttar Pradesh,10,1,0,0,11,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-14,6:00 PM,Uttar Pradesh,11,1,5,0,12,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-15,6:00 PM,Uttar Pradesh,12,1,4,0,13,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-16,6:00 PM,Uttar Pradesh,12,1,4,0,13,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-17,6:00 PM,Uttar Pradesh,14,1,5,0,15,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-18,6:00 PM,Uttar Pradesh,15,1,5,0,16,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-19,6:00 PM,Uttar Pradesh,18,1,9,0,19,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-20,6:00 PM,Uttar Pradesh,22,1,9,0,23,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-21,6:00 PM,Uttar Pradesh,23,1,9,0,24,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-22,6:00 PM,Uttar Pradesh,26,1,9,0,27,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-23,6:00 PM,Uttar Pradesh,30,1,9,0,31,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-24,6:00 PM,Uttar Pradesh,32,1,11,0,33,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
2020-03-25,6:00 PM,Uttar Pradesh,36,1,11,0,37,,,,199812341.0,155317278.0,44495063.0,"240,928 km2 (93,023 sq mi)","828/km2 (2,140/sq mi)",912.0,3277,671.0,,174.0,4122.0,58310.0,4442.0,39104.0,193.0,37156.0
